participant_index,ParticipantPrivateID,TrialNumber,Vb_pre,Vb_post,BeliefStrength,delta,eta,feedback,TruePrior,InstructedPrior,FinalBelief,V_true,V_instructed
12,16001834,144,0.6036268282777479,0.6036268197463157,0.20725365655549588,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268282777479,0.39637317172225206
12,16001834,145,0.6036268197463157,0.6036268121059596,0.20725363949263143,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268197463157,0.3963731802536843
12,16001834,146,0.6036268121059596,0.6036268052636098,0.20725362421191917,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268121059596,0.3963731878940404
12,16001834,147,0.6036268052636098,0.6036268097108348,0.20725361052721958,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268052636098,0.3963731947363902
12,16001834,148,0.6036268097108348,0.6036268136935639,0.20725361942166964,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268097108348,0.3963731902891652
12,16001834,149,0.6036268136935639,0.6036268172603121,0.20725362738712771,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268136935639,0.39637318630643614
12,16001834,150,0.6036268172603121,0.6036268204545268,0.20725363452062417,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268172603121,0.3963731827396879
12,16001834,151,0.6036268204545268,0.6036268233151179,0.20725364090905352,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268204545268,0.39637317954547324
12,16001834,152,0.6036268233151179,0.603626825876931,0.2072536466302357,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268233151179,0.39637317668488214
12,16001834,153,0.603626825876931,0.6036268281711723,0.2072536517538619,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.603626825876931,0.39637317412306905
12,16001834,154,0.6036268281711723,0.6036268253401803,0.2072536563423446,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268281711723,0.3963731718288277
12,16001834,155,0.6036268253401803,0.6036268271802,0.2072536506803606,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268253401803,0.3963731746598197
12,16001834,156,0.6036268271802,0.6036268288280365,0.2072536543604,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268271802,0.3963731728198
12,16001834,157,0.6036268288280365,0.6036268267946795,0.20725365765607306,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268288280365,0.39637317117196347
12,16001834,158,0.6036268267946795,0.6036268281162717,0.207253653589359,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268267946795,0.3963731732053205
12,16001834,159,0.6036268281162717,0.6036268292998285,0.20725365623254333,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268281162717,0.39637317188372834
12,16001834,160,0.6036268292998285,0.6036268303597674,0.20725365859965694,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268292998285,0.39637317070017153
12,16001834,161,0.6036268303597674,0.6036268290518498,0.20725366071953477,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268303597674,0.3963731696402326
12,16001834,162,0.6036268290518498,0.6036268278805393,0.20725365810369967,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268290518498,0.39637317094815017
12,16001834,163,0.6036268278805393,0.6036268286418394,0.20725365576107868,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268278805393,0.39637317211946066
12,16001834,164,0.6036268286418394,0.6036268293236245,0.20725365728367873,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268286418394,0.39637317135816064
12,16001834,165,0.6036268293236245,0.603626828482332,0.2072536586472491,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268293236245,0.39637317067637545
12,16001834,166,0.603626828482332,0.603626829029135,0.2072536569646639,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.603626828482332,0.39637317151766804
12,16001834,167,0.603626829029135,0.6036268295188264,0.20725365805827,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.603626829029135,0.396373170970865
12,16001834,168,0.6036268295188264,0.6036268299573714,0.2072536590376528,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268295188264,0.3963731704811736
12,16001834,169,0.6036268299573714,0.6036268294162264,0.20725365991474276,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268299573714,0.3963731700426286
12,16001834,170,0.6036268294162264,0.6036268297679467,0.20725365883245273,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268294162264,0.39637317058377364
12,16001834,171,0.6036268297679467,0.6036268300829312,0.20725365953589336,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268297679467,0.3963731702320533
12,16001834,172,0.6036268300829312,0.6036268303650169,0.20725366016586233,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268300829312,0.39637316991706883
12,16001834,173,0.6036268303650169,0.6036268306176397,0.2072536607300337,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268303650169,0.39637316963498315
12,16001834,174,0.6036268306176397,0.6036268308438769,0.20725366123527933,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306176397,0.39637316938236034
12,16001834,175,0.6036268308438769,0.6036268305647101,0.20725366168775383,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268308438769,0.3963731691561231
12,16001834,176,0.6036268305647101,0.6036268307461562,0.20725366112942023,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268305647101,0.3963731694352899
12,16001834,177,0.6036268307461562,0.6036268309086509,0.2072536614923124,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307461562,0.3963731692538438
12,16001834,178,0.6036268309086509,0.6036268307081396,0.20725366181730176,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268309086509,0.3963731690913491
12,16001834,179,0.6036268307081396,0.603626830838463,0.2072536614162792,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307081396,0.3963731692918604
12,16001834,180,0.603626830838463,0.6036268306776497,0.20725366167692605,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.603626830838463,0.396373169161537
12,16001834,181,0.6036268306776497,0.6036268307821713,0.20725366135529932,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306776497,0.39637316932235034
12,16001834,182,0.6036268307821713,0.6036268306531963,0.20725366156434255,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307821713,0.3963731692178287
12,16001834,183,0.6036268306531963,0.6036268305376923,0.20725366130639267,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268306531963,0.39637316934680367
12,16001834,184,0.6036268305376923,0.6036268306127647,0.20725366107538457,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268305376923,0.3963731694623077
12,16001834,185,0.6036268306127647,0.6036268306799962,0.20725366122552935,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306127647,0.3963731693872353
12,16001834,186,0.6036268306799962,0.6036268307402056,0.20725366135999246,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306799962,0.39637316932000377
12,16001834,187,0.6036268307402056,0.6036268306659099,0.20725366148041124,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307402056,0.3963731692597944
12,16001834,188,0.6036268306659099,0.6036268305993739,0.20725366133181988,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268306659099,0.39637316933409006
12,16001834,189,0.6036268305993739,0.6036268305397876,0.20725366119874788,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268305993739,0.39637316940062606
12,16001834,190,0.6036268305397876,0.6036268305785162,0.2072536610795752,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268305397876,0.3963731694602124
12,16001834,191,0.6036268305785162,0.6036268306131998,0.20725366115703237,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268305785162,0.3963731694214838
12,16001834,192,0.6036268306131998,0.6036268306442607,0.20725366122639954,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306131998,0.39637316938680023
12,16001834,193,0.6036268306442607,0.6036268306720773,0.2072536612885214,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306442607,0.3963731693557393
12,16001834,194,0.6036268306720773,0.6036268306969887,0.20725366134415468,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306720773,0.39637316932792266
12,16001834,195,0.6036268306969887,0.6036268306662492,0.2072536613939775,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268306969887,0.39637316930301125
12,16001834,196,0.6036268306662492,0.6036268306387204,0.20725366133249845,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268306662492,0.3963731693337508
12,16001834,197,0.6036268306387204,0.6036268306566129,0.20725366127744071,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306387204,0.39637316936127964
12,16001834,198,0.6036268306566129,0.6036268306726367,0.20725366131322587,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306566129,0.39637316934338707
12,16001834,199,0.6036268306726367,0.6036268306869867,0.20725366134527334,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306726367,0.39637316932736333
12,16001834,200,0.6036268306869867,0.603626830699838,0.2072536613739735,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306869867,0.39637316931301325
12,16001834,201,0.603626830699838,0.6036268306839802,0.20725366139967605,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.603626830699838,0.396373169300162
12,16001834,202,0.6036268306839802,0.6036268306942871,0.2072536613679603,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306839802,0.39637316931601985
12,16001834,203,0.6036268306942871,0.6036268307035175,0.20725366138857426,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268306942871,0.39637316930571287
12,16001834,204,0.6036268307035175,0.6036268307117839,0.20725366140703505,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307035175,0.3963731692964825
12,16001834,205,0.6036268307117839,0.6036268307191869,0.20725366142356783,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307117839,0.3963731692882161
12,16001834,206,0.6036268307191869,0.6036268307100519,0.20725366143837376,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307191869,0.3963731692808131
12,16001834,207,0.6036268307100519,0.6036268307018711,0.2072536614201037,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307100519,0.39637316928994815
12,16001834,208,0.6036268307018711,0.6036268307071881,0.20725366140374213,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307018711,0.39637316929812894
12,16001834,209,0.6036268307071881,0.60362683071195,0.2072536614143763,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307071881,0.39637316929281186
12,16001834,210,0.60362683071195,0.6036268307060743,0.2072536614239,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.60362683071195,0.39637316928805
12,16001834,211,0.6036268307060743,0.6036268307098933,0.20725366141214852,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307060743,0.39637316929392574
12,16001834,212,0.6036268307098933,0.6036268307051806,0.20725366141978663,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307098933,0.3963731692901067
12,16001834,213,0.6036268307051806,0.6036268307009605,0.20725366141036128,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307051806,0.39637316929481936
12,16001834,214,0.6036268307009605,0.6036268307037034,0.20725366140192092,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307009605,0.39637316929903954
12,16001834,215,0.6036268307037034,0.60362683070616,0.20725366140740675,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307037034,0.3963731692962966
12,16001834,216,0.60362683070616,0.6036268307083599,0.20725366141231993,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.60362683070616,0.39637316929384003
12,16001834,217,0.6036268307083599,0.6036268307103301,0.20725366141671975,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307083599,0.3963731692916401
12,16001834,218,0.6036268307103301,0.6036268307078989,0.20725366142066015,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307103301,0.3963731692896699
12,16001834,219,0.6036268307078989,0.6036268307094791,0.20725366141579782,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307078989,0.3963731692921011
12,16001834,220,0.6036268307094791,0.6036268307108942,0.20725366141895818,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307094791,0.3963731692905209
12,16001834,221,0.6036268307108942,0.603626830709148,0.20725366142178836,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307108942,0.3963731692891058
12,16001834,222,0.603626830709148,0.6036268307075843,0.20725366141829604,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.603626830709148,0.396373169290852
12,16001834,223,0.6036268307075843,0.6036268307086006,0.20725366141516854,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307075843,0.39637316929241573
12,16001834,224,0.6036268307086006,0.6036268307073465,0.20725366141720114,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307086006,0.39637316929139943
12,16001834,225,0.6036268307073465,0.6036268307081616,0.20725366141469292,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307073465,0.39637316929265354
12,16001834,226,0.6036268307081616,0.6036268307088916,0.20725366141632318,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307081616,0.3963731692918384
12,16001834,227,0.6036268307088916,0.6036268307095453,0.20725366141778312,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307088916,0.39637316929110844
12,16001834,228,0.6036268307095453,0.6036268307101308,0.20725366141909052,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307095453,0.39637316929045474
12,16001834,229,0.6036268307101308,0.6036268307094084,0.20725366142026158,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307101308,0.3963731692898692
12,16001834,230,0.6036268307094084,0.6036268307098779,0.20725366141881674,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307094084,0.39637316929059163
12,16001834,231,0.6036268307098779,0.6036268307092985,0.20725366141975576,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307098779,0.3963731692901221
12,16001834,232,0.6036268307092985,0.603626830709675,0.2072536614185969,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307092985,0.39637316929070154
12,16001834,233,0.603626830709675,0.6036268307100123,0.2072536614193501,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.603626830709675,0.39637316929032496
12,16001834,234,0.6036268307100123,0.6036268307103143,0.20725366142002466,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307100123,0.39637316928998767
12,16001834,235,0.6036268307103143,0.6036268307105849,0.20725366142062862,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307103143,0.3963731692896857
12,16001834,236,0.6036268307105849,0.603626830710251,0.20725366142116974,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307105849,0.39637316928941513
12,16001834,237,0.603626830710251,0.603626830710468,0.20725366142050206,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.603626830710251,0.39637316928974897
12,16001834,238,0.603626830710468,0.6036268307106623,0.20725366142093593,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.603626830710468,0.39637316928953203
12,16001834,239,0.6036268307106623,0.6036268307104226,0.2072536614213245,1.1166275202304774,-0.1976447136236775,0,1,2,3,0.6036268307106623,0.39637316928933775
12,16001834,240,0.6036268307104226,0.6036268307105783,0.20725366142084511,1.1166275202304774,-0.1976447136236775,1,1,2,3,0.6036268307104226,0.39637316928957744
13,16001835,1,0.5,0.3333333333333333,0,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5,0.5
13,16001835,2,0.3333333333333333,0.49106351904766193,0.33333333333333337,1.072792871844106,-0.4858352088311775,1,1,2,2,0.3333333333333333,0.6666666666666667
13,16001835,3,0.49106351904766193,0.39680721187170587,0.017872961904676132,1.072792871844106,-0.4858352088311775,0,1,2,2,0.49106351904766193,0.508936480952338
13,16001835,4,0.39680721187170587,0.4878785331965092,0.20638557625658827,1.072792871844106,-0.4858352088311775,1,1,2,2,0.39680721187170587,0.6031927881282941
13,16001835,5,0.4878785331965092,0.5534528690859055,0.024242933606981598,1.072792871844106,-0.4858352088311775,1,1,2,2,0.4878785331965092,0.5121214668034908
13,16001835,6,0.5534528690859055,0.49416546712358295,0.10690573817181104,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5534528690859055,0.4465471309140945
13,16001835,7,0.49416546712358295,0.5412362264435029,0.011669065752834107,1.072792871844106,-0.4858352088311775,1,1,2,2,0.49416546712358295,0.5058345328764171
13,16001835,8,0.5412362264435029,0.497945083733241,0.08247245288700578,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5412362264435029,0.4587637735564971
13,16001835,9,0.497945083733241,0.5334853338874991,0.004109832533518043,1.072792871844106,-0.4858352088311775,1,1,2,2,0.497945083733241,0.502054916266759
13,16001835,10,0.5334853338874991,0.5004473083990868,0.06697066777499816,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5334853338874991,0.4665146661125009
13,16001835,11,0.5004473083990868,0.5281743348329356,8.946167981735975e-4,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5004473083990868,0.4995526916009132
13,16001835,12,0.5281743348329356,0.5022111831392351,0.056348669665871265,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5281743348329356,0.47182566516706437
13,16001835,13,0.5022111831392351,0.5243405860143839,0.004422366278470147,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5022111831392351,0.4977888168607649
13,16001835,14,0.5243405860143839,0.5435072445345117,0.04868117202876787,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5243405860143839,0.47565941398561606
13,16001835,15,0.5435072445345117,0.5602301104329849,0.08701448906902343,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5435072445345117,0.4564927554654883
13,16001835,16,0.5602301104329849,0.5749144653164926,0.12046022086596975,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5602301104329849,0.4397698895670151
13,16001835,17,0.5749144653164926,0.5878814524857707,0.1498289306329852,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5749144653164926,0.4250855346835074
13,16001835,18,0.5878814524857707,0.5723070610934264,0.17576290497154146,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5878814524857707,0.41211854751422927
13,16001835,19,0.5723070610934264,0.5831359983242607,0.14461412218685288,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5723070610934264,0.42769293890657356
13,16001835,20,0.5831359983242607,0.5928263143009477,0.16627199664852133,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5831359983242607,0.41686400167573934
13,16001835,21,0.5928263143009477,0.580843295510275,0.18565262860189535,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5928263143009477,0.4071736856990523
13,16001835,22,0.580843295510275,0.5890174791020776,0.16168659102055005,1.072792871844106,-0.4858352088311775,1,1,2,2,0.580843295510275,0.419156704489725
13,16001835,23,0.5890174791020776,0.5789833547428869,0.17803495820415516,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5890174791020776,0.4109825208979224
13,16001835,24,0.5789833547428869,0.5859098845845704,0.15796670948577374,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5789833547428869,0.42101664525711313
13,16001835,25,0.5859098845845704,0.5774579988364853,0.17181976916914077,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5859098845845704,0.4140901154154296
13,16001835,26,0.5774579988364853,0.5833493883522852,0.1549159976729706,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5774579988364853,0.4225420011635147
13,16001835,27,0.5833493883522852,0.5887192256907393,0.16669877670457045,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5833493883522852,0.4166506116477148
13,16001835,28,0.5887192256907393,0.5936222376607415,0.17743845138147862,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5887192256907393,0.4112807743092607
13,16001835,29,0.5936222376607415,0.598106151103832,0.18724447532148303,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5936222376607415,0.4063777623392585
13,16001835,30,0.598106151103832,0.6022127728201131,0.19621230220766406,1.072792871844106,-0.4858352088311775,1,1,2,2,0.598106151103832,0.40189384889616797
13,16001835,31,0.6022127728201131,0.6059788747864516,0.2044255456402262,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6022127728201131,0.3977872271798869
13,16001835,32,0.6059788747864516,0.6094369244860887,0.21195774957290325,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6059788747864516,0.3940211252135484
13,16001835,33,0.6094369244860887,0.604795761031394,0.21887384897217732,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6094369244860887,0.39056307551391134
13,16001835,34,0.604795761031394,0.6005250214937451,0.20959152206278797,1.072792871844106,-0.4858352088311775,0,1,2,2,0.604795761031394,0.395204238968606
13,16001835,35,0.6005250214937451,0.596591402650363,0.20105004298749019,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6005250214937451,0.3994749785062549
13,16001835,36,0.596591402650363,0.5991901882710113,0.19318280530072607,1.072792871844106,-0.4858352088311775,1,1,2,2,0.596591402650363,0.40340859734963697
13,16001835,37,0.5991901882710113,0.5958138158717736,0.19838037654202267,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5991901882710113,0.40080981172898866
13,16001835,38,0.5958138158717736,0.5980540264091193,0.19162763174354724,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5958138158717736,0.4041861841282264
13,16001835,39,0.5980540264091193,0.6001238396145366,0.19610805281823862,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5980540264091193,0.4019459735908807
13,16001835,40,0.6001238396145366,0.6020374318941185,0.20024767922907327,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6001238396145366,0.39987616038546336
13,16001835,41,0.6020374318941185,0.603807633673774,0.20407486378823703,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6020374318941185,0.3979625681058815
13,16001835,42,0.603807633673774,0.6014625519562389,0.20761526734754798,1.072792871844106,-0.4858352088311775,0,1,2,2,0.603807633673774,0.396192366326226
13,16001835,43,0.6014625519562389,0.5992909223922401,0.20292510391247776,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6014625519562389,0.3985374480437611
13,16001835,44,0.5992909223922401,0.5972789789524626,0.19858184478448027,1.072792871844106,-0.4858352088311775,0,1,2,2,0.5992909223922401,0.40070907760775987
13,16001835,45,0.5972789789524626,0.5986121702326689,0.19455795790492525,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5972789789524626,0.4027210210475374
13,16001835,46,0.5986121702326689,0.599848355444275,0.19722434046533777,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5986121702326689,0.4013878297673311
13,16001835,47,0.599848355444275,0.6009950180748532,0.1996967108885499,1.072792871844106,-0.4858352088311775,1,1,2,2,0.599848355444275,0.40015164455572505
13,16001835,48,0.6009950180748532,0.5994871739451849,0.20199003614970645,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6009950180748532,0.3990049819251468
13,16001835,49,0.5994871739451849,0.6004800223374579,0.19897434789036983,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5994871739451849,0.4005128260548151
13,16001835,50,0.6004800223374579,0.5991760053789635,0.2009600446749158,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6004800223374579,0.3995199776625421
13,16001835,51,0.5991760053789635,0.6000360745441041,0.19835201075792708,1.072792871844106,-0.4858352088311775,1,1,2,2,0.5991760053789635,0.40082399462103646
13,16001835,52,0.6000360745441041,0.6008350482498567,0.20007214908820825,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6000360745441041,0.3999639254558959
13,16001835,53,0.6008350482498567,0.6015774425775641,0.20167009649971335,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6008350482498567,0.3991649517501433
13,16001835,54,0.6015774425775641,0.6005976299580635,0.20315488515512814,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6015774425775641,0.39842255742243593
13,16001835,55,0.6005976299580635,0.6012412335937104,0.20119525991612708,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6005976299580635,0.39940237004193646
13,16001835,56,0.6012412335937104,0.6018396288037422,0.2024824671874208,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6012412335937104,0.3987587664062896
13,16001835,57,0.6018396288037422,0.6023960896847498,0.2036792576074844,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6018396288037422,0.3981603711962578
13,16001835,58,0.6023960896847498,0.6029136401342344,0.20479217936949956,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6023960896847498,0.3976039103152502
13,16001835,59,0.6029136401342344,0.602226740217448,0.20582728026846886,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6029136401342344,0.39708635986576557
13,16001835,60,0.602226740217448,0.6026757290784803,0.20445348043489608,1.072792871844106,-0.4858352088311775,1,1,2,2,0.602226740217448,0.39777325978255196
13,16001835,61,0.6026757290784803,0.6020801609931095,0.20535145815696065,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6026757290784803,0.3973242709215197
13,16001835,62,0.6020801609931095,0.6015259323133211,0.20416032198621892,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6020801609931095,0.39791983900689054
13,16001835,63,0.6015259323133211,0.6010101144003507,0.20305186462664215,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6015259323133211,0.3984740676866789
13,16001835,64,0.6010101144003507,0.6013488866574184,0.20202022880070136,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6010101144003507,0.3989898855996493
13,16001835,65,0.6013488866574184,0.6016642453699483,0.20269777331483674,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6013488866574184,0.39865111334258163
13,16001835,66,0.6016642453699483,0.6019578358887046,0.20332849073989667,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6016642453699483,0.39833575463005166
13,16001835,67,0.6019578358887046,0.6022311843541399,0.2039156717774091,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6019578358887046,0.39804216411129545
13,16001835,68,0.6022311843541399,0.6018689102899449,0.20446236870827983,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6022311843541399,0.3977688156458601
13,16001835,69,0.6018689102899449,0.6021062238580093,0.20373782057988987,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6018689102899449,0.39813108971005506
13,16001835,70,0.6021062238580093,0.6023272250800181,0.20421244771601854,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6021062238580093,0.39789377614199073
13,16001835,71,0.6023272250800181,0.6020341674021006,0.20465445016003625,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6023272250800181,0.3976727749199819
13,16001835,72,0.6020341674021006,0.6022260652078454,0.20406833480420117,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6020341674021006,0.3979658325978994
13,16001835,73,0.6022260652078454,0.602404804836393,0.20445213041569077,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6022260652078454,0.3977739347921546
13,16001835,74,0.602404804836393,0.602571297239832,0.20480960967278605,1.072792871844106,-0.4858352088311775,1,1,2,2,0.602404804836393,0.397595195163607
13,16001835,75,0.602571297239832,0.6023502825808514,0.2051425944796641,1.072792871844106,-0.4858352088311775,0,1,2,2,0.602571297239832,0.39742870276016795
13,16001835,76,0.6023502825808514,0.6024948738440811,0.20470056516170287,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6023502825808514,0.39764971741914856
13,16001835,77,0.6024948738440811,0.6023029673028785,0.20498974768816214,1.072792871844106,-0.4858352088311775,0,1,2,2,0.6024948738440811,0.39750512615591893
13,16001835,78,0.6023029673028785,0.602428546783508,0.20460593460575693,1.072792871844106,-0.4858352088311775,1,1,2,2,0.6023029673028785,0.39769703269712153
13,16001835,79,0.602428546783508,0.6025455464389569,0.20485709356701598,1.072792871844106,-0.4858352088311775,1,1,2,2,0.602428546783508,0.397571453216492
