group,participant_index,ParticipantPrivateID,TrialNumber,alpha,beta,lambda,delta,eta,Vb_blue,signed_true,signed_instruction,TrueDirection,InstructedDirection,feedback
Explicit Undirected,12,14162265,146,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.35572183452851275,0.2885563309429745,NA,2,NA,0
Explicit Undirected,12,14162265,147,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34648051651113165,0.3070389669777367,NA,2,NA,1
Explicit Undirected,12,14162265,148,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3640643415545971,0.2718713168908058,NA,2,NA,0
Explicit Undirected,12,14162265,149,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.35459744169561386,0.2908051166087723,NA,2,NA,1
Explicit Undirected,12,14162265,150,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3719389079139115,0.256122184172177,NA,2,NA,0
Explicit Undirected,12,14162265,151,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3622594577979071,0.27548108440418584,NA,2,NA,0
Explicit Undirected,12,14162265,152,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.35285471043391314,0.2942905791321737,NA,2,NA,0
Explicit Undirected,12,14162265,153,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34371666285949104,0.3125666742810179,NA,2,NA,1
Explicit Undirected,12,14162265,154,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3613350850698893,0.27732982986022137,NA,2,NA,1
Explicit Undirected,12,14162265,155,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37845462669277197,0.24309074661445607,NA,2,NA,0
Explicit Undirected,12,14162265,156,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3686113655799933,0.2627772688400134,NA,2,NA,0
Explicit Undirected,12,14162265,157,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3590464330479571,0.28190713390408584,NA,2,NA,0
Explicit Undirected,12,14162265,158,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34975177677237546,0.3004964464552491,NA,2,NA,0
Explicit Undirected,12,14162265,159,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3407195874210179,0.31856082515796424,NA,2,NA,1
Explicit Undirected,12,14162265,160,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3583855552955776,0.28322888940884483,NA,2,NA,0
Explicit Undirected,12,14162265,161,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34911819715493125,0.3017636056901375,NA,2,NA,0
Explicit Undirected,12,14162265,162,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.340112048692691,0.31977590261461797,NA,2,NA,0
Explicit Undirected,12,14162265,163,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.331359598691148,0.337280802617704,NA,2,NA,1
Explicit Undirected,12,14162265,164,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.349265493890453,0.30146901221909395,NA,2,NA,0
Explicit Undirected,12,14162265,165,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34026291170357115,0.3194741765928577,NA,2,NA,0
Explicit Undirected,12,14162265,166,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3315135060446795,0.336972987910641,NA,2,NA,1
Explicit Undirected,12,14162265,167,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3494007031342033,0.3011985937315934,NA,2,NA,0
Explicit Undirected,12,14162265,168,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34040140105525174,0.3191971978894965,NA,2,NA,0
Explicit Undirected,12,14162265,169,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.33165479647852386,0.3366904070429523,NA,2,NA,0
Explicit Undirected,12,14162265,170,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.32315367540228035,0.3536926491954393,NA,2,NA,1
Explicit Undirected,12,14162265,171,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34125605069423665,0.3174878986115267,NA,2,NA,0
Explicit Undirected,12,14162265,172,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3324917886817387,0.33501642263652265,NA,2,NA,1
Explicit Undirected,12,14162265,173,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3503264080842247,0.29934718383155057,NA,2,NA,0
Explicit Undirected,12,14162265,174,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3413137809927197,0.3173724380145606,NA,2,NA,0
Explicit Undirected,12,14162265,175,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.33255354334982207,0.33489291330035587,NA,2,NA,0
Explicit Undirected,12,14162265,176,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.32403852730664623,0.35192294538670754,NA,2,NA,0
Explicit Undirected,12,14162265,177,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.31576177405590244,0.3684764518881951,NA,2,NA,1
Explicit Undirected,12,14162265,178,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3340430932128067,0.33191381357438665,NA,2,NA,0
Explicit Undirected,12,14162265,179,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3254915920435828,0.3490168159128344,NA,2,NA,1
Explicit Undirected,12,14162265,180,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34349601768674526,0.3130079646265095,NA,2,NA,1
Explicit Undirected,12,14162265,181,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3609973970905809,0.27800520581883825,NA,2,NA,0
Explicit Undirected,12,14162265,182,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3517021637577201,0.29659567248455976,NA,2,NA,1
Explicit Undirected,12,14162265,183,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.36896988348149257,0.26206023303701487,NA,2,NA,0
Explicit Undirected,12,14162265,184,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3594564548662818,0.2810870902674364,NA,2,NA,0
Explicit Undirected,12,14162265,185,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3502084816511506,0.2995830366976988,NA,2,NA,0
Explicit Undirected,12,14162265,186,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34121847730075966,0.3175630453984807,NA,2,NA,0
Explicit Undirected,12,14162265,187,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3324791707663324,0.33504165846733525,NA,2,NA,0
Explicit Undirected,12,14162265,188,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.32398350004620846,0.3520329999075831,NA,2,NA,1
Explicit Undirected,12,14162265,189,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34200424535486645,0.3159915092902671,NA,2,NA,1
Explicit Undirected,12,14162265,190,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.35952288595229853,0.28095422809540294,NA,2,NA,1
Explicit Undirected,12,14162265,191,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37655354248198136,0.24689291503603727,NA,2,NA,0
Explicit Undirected,12,14162265,192,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.36684075230601487,0.26631849538797026,NA,2,NA,1
Explicit Undirected,12,14162265,193,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.38366425884718824,0.2326714823056235,NA,2,NA,0
Explicit Undirected,12,14162265,194,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37375681849556575,0.2524863630088685,NA,2,NA,1
Explicit Undirected,12,14162265,195,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3903846437886828,0.21923071242263437,NA,2,NA,0
Explicit Undirected,12,14162265,196,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.38029332792169485,0.2394133441566103,NA,2,NA,0
Explicit Undirected,12,14162265,197,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3704826972906421,0.2590346054187158,NA,2,NA,0
Explicit Undirected,12,14162265,198,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.36094488469273084,0.2781102306145383,NA,2,NA,1
Explicit Undirected,12,14162265,199,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37792020276618205,0.2441595944676359,NA,2,NA,0
Explicit Undirected,12,14162265,200,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.36817841160230746,0.26364317679538507,NA,2,NA,0
Explicit Undirected,12,14162265,201,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3587073549642432,0.28258529007151356,NA,2,NA,1
Explicit Undirected,12,14162265,202,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37573952412375794,0.24852095175248412,NA,2,NA,1
Explicit Undirected,12,14162265,203,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3922985353166953,0.21540292936660943,NA,2,NA,1
Explicit Undirected,12,14162265,204,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.408397618613787,0.18320476277242603,NA,2,NA,1
Explicit Undirected,12,14162265,205,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.42404962948298863,0.15190074103402273,NA,2,NA,0
Explicit Undirected,12,14162265,206,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.41303652575194044,0.17392694849611912,NA,2,NA,0
Explicit Undirected,12,14162265,207,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.40232915035587813,0.19534169928824374,NA,2,NA,0
Explicit Undirected,12,14162265,208,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.39191896668094056,0.21616206663811888,NA,2,NA,0
Explicit Undirected,12,14162265,209,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.38179767917398155,0.2364046416520369,NA,2,NA,0
Explicit Undirected,12,14162265,210,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37195722638831774,0.2560855472233645,NA,2,NA,0
Explicit Undirected,12,14162265,211,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.36238977423806856,0.2752204515238629,NA,2,NA,1
Explicit Undirected,12,14162265,212,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37930581287291304,0.24138837425417392,NA,2,NA,1
Explicit Undirected,12,14162265,213,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.39575269281449066,0.20849461437101868,NA,2,NA,0
Explicit Undirected,12,14162265,214,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.38552908533494473,0.22894182933011054,NA,2,NA,0
Explicit Undirected,12,14162265,215,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3755889463046916,0.24882210739061683,NA,2,NA,1
Explicit Undirected,12,14162265,216,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.39213528783673113,0.21572942432653774,NA,2,NA,0
Explicit Undirected,12,14162265,217,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3820137391496755,0.23597252170064897,NA,2,NA,0
Explicit Undirected,12,14162265,218,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.37217272020249814,0.2556545595950037,NA,2,NA,0
Explicit Undirected,12,14162265,219,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3626044224398163,0.27479115512036745,NA,2,NA,0
Explicit Undirected,12,14162265,220,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.35330125647730004,0.2933974870453999,NA,2,NA,0
Explicit Undirected,12,14162265,221,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34425584585085756,0.3114883082982849,NA,2,NA,0
Explicit Undirected,12,14162265,222,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.33546102094947217,0.32907795810105567,NA,2,NA,0
Explicit Undirected,12,14162265,223,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.32690981312600725,0.3461803737479855,NA,2,NA,0
Explicit Undirected,12,14162265,224,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3185954489804851,0.36280910203902983,NA,2,NA,1
Explicit Undirected,12,14162265,225,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3367087388274188,0.3265825223451624,NA,2,NA,0
Explicit Undirected,12,14162265,226,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3281243527779142,0.34375129444417163,NA,2,NA,0
Explicit Undirected,12,14162265,227,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.31977765759409493,0.36044468481181013,NA,2,NA,1
Explicit Undirected,12,14162265,228,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.33785564679952884,0.3242887064009423,NA,2,NA,0
Explicit Undirected,12,14162265,229,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3292407725121171,0.34151845497576583,NA,2,NA,1
Explicit Undirected,12,14162265,230,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.34705560448030975,0.3058887910393805,NA,2,NA,0
Explicit Undirected,12,14162265,231,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3381872397120196,0.32362552057596083,NA,2,NA,0
Explicit Undirected,12,14162265,232,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3295643183443652,0.34087136331126955,NA,2,NA,1
Explicit Undirected,12,14162265,233,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3473679651768371,0.3052640696463258,NA,2,NA,0
Explicit Undirected,12,14162265,234,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3384920557097353,0.32301588858052943,NA,2,NA,0
Explicit Undirected,12,14162265,235,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3298617391849598,0.3402765216300804,NA,2,NA,1
Explicit Undirected,12,14162265,236,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.347655106008752,0.304689787982496,NA,2,NA,0
Explicit Undirected,12,14162265,237,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3387722628710014,0.32245547425799725,NA,2,NA,0
Explicit Undirected,12,14162265,238,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.3301351500019356,0.3397296999961288,NA,2,NA,0
Explicit Undirected,12,14162265,239,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.32173695294571475,0.3565260941085705,NA,2,NA,1
Explicit Undirected,12,14162265,240,0.9108045177951597,1.463565423585,0.05175866208456,0.9724065319375,-0.39558095914571256,0.33975228395696483,0.32049543208607034,NA,2,NA,1
Explicit Undirected,13,14162268,1,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5,0,NA,1,NA,0
Explicit Undirected,13,14162268,2,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.3333333333333333,-0.33333333333333337,NA,1,NA,1
Explicit Undirected,13,14162268,3,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.49697114225755856,-0.006057715484882875,NA,1,NA,1
Explicit Undirected,13,14162268,4,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5960858342181392,0.19217166843627842,NA,1,NA,0
Explicit Undirected,13,14162268,5,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.4999021645082227,-1.9567098355455226e-4,NA,1,NA,0
Explicit Undirected,13,14162268,6,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.43094759431591306,-0.13810481136817387,NA,1,NA,1
Explicit Undirected,13,14162268,7,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.49846970087347486,-0.003060598253050273,NA,1,NA,1
Explicit Undirected,13,14162268,8,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5510703253624382,0.10214065072487633,NA,1,NA,1
Explicit Undirected,13,14162268,9,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5931924957387065,0.18638499147741294,NA,1,NA,0
Explicit Undirected,13,14162268,10,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5438482128685102,0.0876964257370203,NA,1,NA,1
Explicit Undirected,13,14162268,11,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5786422916547516,0.15728458330950312,NA,1,NA,1
Explicit Undirected,13,14162268,12,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6080799187973155,0.21615983759463098,NA,1,NA,1
Explicit Undirected,13,14162268,13,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6333028116591405,0.26660562331828097,NA,1,NA,0
Explicit Undirected,13,14162268,14,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5966097256958173,0.19321945139163454,NA,1,NA,0
Explicit Undirected,13,14162268,15,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5645284859819982,0.12905697196399646,NA,1,NA,1
Explicit Undirected,13,14162268,16,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.5866239383267918,0.17324787665358365,NA,1,NA,1
Explicit Undirected,13,14162268,17,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6062422417665453,0.21248448353309057,NA,1,NA,1
Explicit Undirected,13,14162268,18,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6237730433820242,0.24754608676404843,NA,1,NA,1
Explicit Undirected,13,14162268,19,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6395283563283892,0.27905671265677845,NA,1,NA,0
Explicit Undirected,13,14162268,20,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6150089919167183,0.23001798383343663,NA,1,NA,1
Explicit Undirected,13,14162268,21,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6292719790683011,0.25854395813660225,NA,1,NA,1
Explicit Undirected,13,14162268,22,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6422711080164623,0.2845422160329245,NA,1,NA,1
Explicit Undirected,13,14162268,23,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6541639358777296,0.30832787175545917,NA,1,NA,1
Explicit Undirected,13,14162268,24,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6650828890395951,0.33016577807919023,NA,1,NA,1
Explicit Undirected,13,14162268,25,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6751400820113244,0.3502801640226487,NA,1,NA,0
Explicit Undirected,13,14162268,26,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6565636189471121,0.31312723789422425,NA,1,NA,1
Explicit Undirected,13,14162268,27,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6658732994023272,0.3317465988046544,NA,1,NA,0
Explicit Undirected,13,14162268,28,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6492544760055781,0.2985089520111561,NA,1,NA,0
Explicit Undirected,13,14162268,29,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6337840009468071,0.2675680018936142,NA,1,NA,1
Explicit Undirected,13,14162268,30,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6423606356223053,0.28472127124461055,NA,1,NA,1
Explicit Undirected,13,14162268,31,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6503785842413196,0.3007571684826391,NA,1,NA,1
Explicit Undirected,13,14162268,32,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6578886046779262,0.3157772093558524,NA,1,NA,1
Explicit Undirected,13,14162268,33,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6649354986977231,0.3298709973954461,NA,1,NA,0
Explicit Undirected,13,14162268,34,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6522545565830823,0.3045091131661646,NA,1,NA,0
Explicit Undirected,13,14162268,35,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6403167204916562,0.28063344098331244,NA,1,NA,1
Explicit Undirected,13,14162268,36,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6468288012674913,0.29365760253498263,NA,1,NA,1
Explicit Undirected,13,14162268,37,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.652977027601563,0.3059540552031259,NA,1,NA,1
Explicit Undirected,13,14162268,38,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6587894253254405,0.317578850650881,NA,1,NA,0
Explicit Undirected,13,14162268,39,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6485246187121795,0.29704923742435896,NA,1,NA,1
Explicit Undirected,13,14162268,40,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6539661023846328,0.30793220476926564,NA,1,NA,0
Explicit Undirected,13,14162268,41,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6445261222679687,0.28905224453593736,NA,1,NA,1
Explicit Undirected,13,14162268,42,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6496247424520479,0.29924948490409586,NA,1,NA,0
Explicit Undirected,13,14162268,43,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6409194745031146,0.2818389490062292,NA,1,NA,1
Explicit Undirected,13,14162268,44,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6457008808626765,0.29140176172535304,NA,1,NA,0
Explicit Undirected,13,14162268,45,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6376533781168422,0.2753067562336844,NA,1,NA,1
Explicit Undirected,13,14162268,46,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6421409975885624,0.2842819951771247,NA,1,NA,1
Explicit Undirected,13,14162268,47,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6464227990004843,0.29284559800096854,NA,1,NA,0
Explicit Undirected,13,14162268,48,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6391766145958085,0.2783532291916171,NA,1,NA,1
Explicit Undirected,13,14162268,49,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6432018788956045,0.2864037577912091,NA,1,NA,1
Explicit Undirected,13,14162268,50,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6470512782527463,0.29410255650549266,NA,1,NA,1
Explicit Undirected,13,14162268,51,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6507350459000054,0.30147009180001083,NA,1,NA,0
Explicit Undirected,13,14162268,52,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6443707291696174,0.2887414583392347,NA,1,NA,0
Explicit Undirected,13,14162268,53,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.638272351152514,0.27654470230502803,NA,1,NA,1
Explicit Undirected,13,14162268,54,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6416838714927734,0.2833677429855468,NA,1,NA,0
Explicit Undirected,13,14162268,55,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6359954931404219,0.27199098628084384,NA,1,NA,0
Explicit Undirected,13,14162268,56,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6305352615429665,0.2610705230859329,NA,1,NA,1
Explicit Undirected,13,14162268,57,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6336928384863324,0.2673856769726648,NA,1,NA,1
Explicit Undirected,13,14162268,58,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6367269638744982,0.27345392774899646,NA,1,NA,1
Explicit Undirected,13,14162268,59,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6396439088202074,0.27928781764041477,NA,1,NA,1
Explicit Undirected,13,14162268,60,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6424495346779607,0.28489906935592146,NA,1,NA,1
Explicit Undirected,13,14162268,61,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6451493260152915,0.290298652030583,NA,1,NA,0
Explicit Undirected,13,14162268,62,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6405671679287481,0.28113433585749625,NA,1,NA,1
Explicit Undirected,13,14162268,63,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6431179544435878,0.28623590888717554,NA,1,NA,1
Explicit Undirected,13,14162268,64,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6455756479474263,0.29115129589485256,NA,1,NA,0
Explicit Undirected,13,14162268,65,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6413919226018496,0.28278384520369926,NA,1,NA,0
Explicit Undirected,13,14162268,66,0.5355823301237402,1.356982266445,0.0928627850961,1.0243785402,-0.19645652339456,0.6373577674942609,0.27471553498852175,NA,1,NA,1
